y_0,y_1
1.175971,0.0
0.814587,0.0
0.623244,0.0
0.504459,0.0
0.423802,0.0
0.365419,0.0
0.321244,0.0
0.286373,0.0
0.25844,0.0
0.235474,0.0
1.184412,0.0
0.820336,0.0
0.627681,0.0
0.50805,0.0
0.426743,0.0
0.367957,0.0
0.323478,0.0
0.288345,0.0
0.260219,0.0
0.237093,0.0
1.19273,0.0
0.826016,0.0
0.632022,0.0
0.511441,0.0
0.429655,0.0
0.370465,0.0
0.325675,0.0
0.290301,0.0
0.261983,0.0
0.238699,0.0
1.201247,0.0
0.831639,0.0
0.636,0.0
0.514888,0.0
0.432544,0.0
0.37295,0.0
0.327847,0.0
0.292247,0.0
0.263738,0.0
0.240296,0.0
1.209149,0.0
0.837232,0.0
0.640256,0.0
0.518324,0.0
0.435426,0.0
0.375425,0.0
0.330007,0.0
0.294191,0.0
0.265491,0.0
0.241893,0.0
1.217275,0.0
0.842823,0.0
0.644517,0.0
0.521767,0.0
0.438312,0.0
0.377905,0.0
0.332169,0.0
0.296141,0.0
0.26725,0.0
0.243495,0.0
1.225399,0.0
0.848431,0.0
0.648799,0.0
0.52523,0.0
0.441215,0.0
0.380398,0.0
0.334345,0.0
0.298103,0.0
0.269021,0.0
0.245108,0.0
1.23355,0.0
0.854073,0.0
0.653296,0.0
0.528722,0.0
0.444144,0.0
0.382915,0.0
0.336543,0.0
0.300206,0.0
0.270808,0.0
0.246736,0.0
1.242112,0.0
0.859781,0.0
0.657656,0.0
0.532248,0.0
0.447093,0.0
0.38546,0.0
0.338769,0.0
0.302178,0.0
0.272722,0.0
0.248383,0.0
1.2502,0.0
0.865554,0.0
0.662061,0.0
0.535821,0.0
0.450093,0.0
0.388038,0.0
0.341026,0.0
0.30418,0.0
0.27452,0.0
0.250126,0.0
